,,,,,,,,,,,
,Wholesaler ID,Date of Purchase,Month,Product Type,Capacity (ml),Quantity Purchased,ZIP,City,Manager ID,Manager Name,Q3 - 2020 Goals
,R00035,6/15/2020,6/30/2020,Pulp Orange 500ml,500ml,82,64105993,Gangtok,10015,Rahul S,"235,000"
,R00035,6/15/2020,6/30/2020,Pulp Orange 250ml,250ml,109,64105993,Gangtok,10015,Rahul S,"235,000"
,R00039,6/15/2020,6/30/2020,Pulp Orange 500ml,500ml,46,71321390,Coimbatore ,10019,Kirti S,"160,000"
,R00041,6/15/2020,6/30/2020,Pulp Orange 2000ml,2000ml,77,73401300,Agra,10011,Rakesh S,"170,000"
,R00047,6/15/2020,6/30/2020,Pulp Orange 2000ml,2000ml,117,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00048,6/15/2020,6/30/2020,Pulp Orange 500ml,500ml,14,80002547,Chennai ,10018,Ankit J,"180,000"
,R00049,6/15/2020,6/30/2020,Pulp Orange 250ml,250ml,78,83105839,Coimbatore ,10019,Kirti S,"160,000"
,R00050,6/15/2020,6/30/2020,Pulp Orange 250ml,250ml,102,83401402,Hyderabad,10020,Abhishek S,"250,000"
,R00002,6/16/2020,6/30/2020,Pulp Orange 500ml,500ml,105,14793702,Amritsar,10012,Kalpana K,"200,000"
,R00005,6/16/2020,6/30/2020,Pulp Orange 2000ml,2000ml,115,22187493,Gangtok,10015,Rahul S,"235,000"
,R00005,6/16/2020,6/30/2020,Pulp Orange 250ml,250ml,72,22187493,Gangtok,10015,Rahul S,"235,000"
,R00005,6/16/2020,6/30/2020,Pulp Orange 1000ml,1000ml,57,22187493,Gangtok,10015,Rahul S,"235,000"
,R00007,6/16/2020,6/30/2020,Pulp Orange 500ml,500ml,101,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00007,6/16/2020,6/30/2020,Pulp Orange 1000ml,1000ml,119,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00010,6/16/2020,6/30/2020,Pulp Orange 1000ml,1000ml,109,26309001,Hyderabad,10020,Abhishek S,"250,000"
,R00016,6/16/2020,6/30/2020,Pulp Orange 2000ml,2000ml,33,38041001,Goa,10016,Kirti S,"145,000"
,R00016,6/16/2020,6/30/2020,Pulp Orange 1000ml,1000ml,38,38041001,Goa,10016,Kirti S,"145,000"
,R00016,6/16/2020,6/30/2020,Pulp Orange 250ml,250ml,110,38041001,Goa,10016,Kirti S,"145,000"
,R00017,6/16/2020,6/30/2020,Pulp Orange 500ml,500ml,12,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00018,6/16/2020,6/30/2020,Pulp Orange 1000ml,1000ml,99,39058313,Chennai ,10018,Ankit J,"180,000"
,R00020,6/16/2020,6/30/2020,Pulp Orange 1000ml,1000ml,99,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00024,6/16/2020,6/30/2020,Pulp Orange 2000ml,2000ml,36,50004672,Durgapur ,10014,Taran S,"170,000"
,R00025,6/16/2020,6/30/2020,Pulp Orange 1000ml,1000ml,13,51739701,Gangtok,10015,Rahul S,"235,000"
,R00025,6/16/2020,6/30/2020,Pulp Orange 500ml,500ml,38,51739701,Gangtok,10015,Rahul S,"235,000"
,R00025,6/16/2020,6/30/2020,Pulp Orange 2000ml,2000ml,95,51739701,Gangtok,10015,Rahul S,"235,000"
,R00026,6/16/2020,6/30/2020,Pulp Orange 250ml,250ml,32,52095731,Goa,10016,Kirti S,"145,000"
,R00032,6/16/2020,6/30/2020,Pulp Orange 250ml,250ml,15,60593792,Amritsar,10012,Kalpana K,"200,000"
,R00032,6/16/2020,6/30/2020,Pulp Orange 1000ml,1000ml,68,60593792,Amritsar,10012,Kalpana K,"200,000"
,R00033,6/16/2020,6/30/2020,Pulp Orange 500ml,500ml,54,62047108,Chandigarh,10013,Ram S,"225,000"
,R00033,6/16/2020,6/30/2020,Pulp Orange 250ml,250ml,100,62047108,Chandigarh,10013,Ram S,"225,000"
,R00034,6/16/2020,6/30/2020,Pulp Orange 250ml,250ml,46,62503841,Durgapur ,10014,Taran S,"170,000"
,R00040,6/16/2020,6/30/2020,Pulp Orange 500ml,500ml,97,71330131,Hyderabad,10020,Abhishek S,"250,000"
,R00041,6/16/2020,6/30/2020,Pulp Orange 2000ml,2000ml,60,73401300,Agra,10011,Rakesh S,"170,000"
,R00042,6/16/2020,6/30/2020,Pulp Orange 1000ml,1000ml,112,73710945,Amritsar,10012,Kalpana K,"200,000"
,R00043,6/16/2020,6/30/2020,Pulp Orange 250ml,250ml,51,75109301,Chandigarh,10013,Ram S,"225,000"
,R00043,6/16/2020,6/30/2020,Pulp Orange 500ml,500ml,88,75109301,Chandigarh,10013,Ram S,"225,000"
,R00047,6/16/2020,6/30/2020,Pulp Orange 2000ml,2000ml,19,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00048,6/16/2020,6/30/2020,Pulp Orange 250ml,250ml,80,80002547,Chennai ,10018,Ankit J,"180,000"
,R00049,6/16/2020,6/30/2020,Pulp Orange 1000ml,1000ml,49,83105839,Coimbatore ,10019,Kirti S,"160,000"
,R00007,6/17/2020,6/30/2020,Pulp Orange 250ml,250ml,73,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00009,6/17/2020,6/30/2020,Pulp Orange 250ml,250ml,55,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00010,6/17/2020,6/30/2020,Pulp Orange 500ml,500ml,104,26309001,Hyderabad,10020,Abhishek S,"250,000"
,R00010,6/17/2020,6/30/2020,Pulp Orange 2000ml,2000ml,71,26309001,Hyderabad,10020,Abhishek S,"250,000"
,R00012,6/17/2020,6/30/2020,Pulp Orange 500ml,500ml,40,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00013,6/17/2020,6/30/2020,Pulp Orange 1000ml,1000ml,84,31300589,Chandigarh,10013,Ram S,"225,000"
,R00013,6/17/2020,6/30/2020,Pulp Orange 500ml,500ml,93,31300589,Chandigarh,10013,Ram S,"225,000"
,R00013,6/17/2020,6/30/2020,Pulp Orange 250ml,250ml,99,31300589,Chandigarh,10013,Ram S,"225,000"
,R00014,6/17/2020,6/30/2020,Pulp Orange 1000ml,1000ml,44,36000198,Durgapur ,10014,Taran S,"170,000"
,R00015,6/17/2020,6/30/2020,Pulp Orange 1000ml,1000ml,76,36450915,Gangtok,10015,Rahul S,"235,000"
,R00020,6/17/2020,6/30/2020,Pulp Orange 2000ml,2000ml,44,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00022,6/17/2020,6/30/2020,Pulp Orange 500ml,500ml,10,41145792,Amritsar,10012,Kalpana K,"200,000"
,R00023,6/17/2020,6/30/2020,Pulp Orange 500ml,500ml,105,42275901,Chandigarh,10013,Ram S,"225,000"
,R00024,6/17/2020,6/30/2020,Pulp Orange 500ml,500ml,10,50004672,Durgapur ,10014,Taran S,"170,000"
,R00026,6/17/2020,6/30/2020,Pulp Orange 500ml,500ml,114,52095731,Goa,10016,Kirti S,"145,000"
,R00026,6/17/2020,6/30/2020,Pulp Orange 1000ml,1000ml,34,52095731,Goa,10016,Kirti S,"145,000"
,R00026,6/17/2020,6/30/2020,Pulp Orange 2000ml,2000ml,114,52095731,Goa,10016,Kirti S,"145,000"
,R00031,6/17/2020,6/30/2020,Pulp Orange 500ml,500ml,45,60000111,Agra,10011,Rakesh S,"170,000"
,R00032,6/17/2020,6/30/2020,Pulp Orange 1000ml,1000ml,41,60593792,Amritsar,10012,Kalpana K,"200,000"
,R00034,6/17/2020,6/30/2020,Pulp Orange 2000ml,2000ml,48,62503841,Durgapur ,10014,Taran S,"170,000"
,R00034,6/17/2020,6/30/2020,Pulp Orange 250ml,250ml,60,62503841,Durgapur ,10014,Taran S,"170,000"
,R00036,6/17/2020,6/30/2020,Pulp Orange 250ml,250ml,86,68204232,Goa,10016,Kirti S,"145,000"
,R00036,6/17/2020,6/30/2020,Pulp Orange 500ml,500ml,57,68204232,Goa,10016,Kirti S,"145,000"
,R00040,6/17/2020,6/30/2020,Pulp Orange 500ml,500ml,117,71330131,Hyderabad,10020,Abhishek S,"250,000"
,R00041,6/17/2020,6/30/2020,Pulp Orange 2000ml,2000ml,112,73401300,Agra,10011,Rakesh S,"170,000"
,R00044,6/17/2020,6/30/2020,Pulp Orange 250ml,250ml,114,75200141,Durgapur ,10014,Taran S,"170,000"
,R00044,6/17/2020,6/30/2020,Pulp Orange 2000ml,2000ml,105,75200141,Durgapur ,10014,Taran S,"170,000"
,R00045,6/17/2020,6/30/2020,Pulp Orange 2000ml,2000ml,37,76901001,Gangtok,10015,Rahul S,"235,000"
,R00047,6/17/2020,6/30/2020,Pulp Orange 500ml,500ml,59,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00048,6/17/2020,6/30/2020,Pulp Orange 250ml,250ml,63,80002547,Chennai ,10018,Ankit J,"180,000"
,R00009,6/18/2020,6/30/2020,Pulp Orange 1000ml,1000ml,96,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00010,6/18/2020,6/30/2020,Pulp Orange 1000ml,1000ml,24,26309001,Hyderabad,10020,Abhishek S,"250,000"
,R00012,6/18/2020,6/30/2020,Pulp Orange 500ml,500ml,51,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00016,6/18/2020,6/30/2020,Pulp Orange 1000ml,1000ml,96,38041001,Goa,10016,Kirti S,"145,000"
,R00019,6/18/2020,6/30/2020,Pulp Orange 1000ml,1000ml,54,40002931,Coimbatore ,10019,Kirti S,"160,000"
,R00021,6/18/2020,6/30/2020,Pulp Orange 250ml,250ml,10,40341999,Agra,10011,Rakesh S,"170,000"
,R00021,6/18/2020,6/30/2020,Pulp Orange 500ml,500ml,20,40341999,Agra,10011,Rakesh S,"170,000"
,R00022,6/18/2020,6/30/2020,Pulp Orange 250ml,250ml,78,41145792,Amritsar,10012,Kalpana K,"200,000"
,R00022,6/18/2020,6/30/2020,Pulp Orange 500ml,500ml,103,41145792,Amritsar,10012,Kalpana K,"200,000"
,R00025,6/18/2020,6/30/2020,Pulp Orange 250ml,250ml,94,51739701,Gangtok,10015,Rahul S,"235,000"
,R00025,6/18/2020,6/30/2020,Pulp Orange 2000ml,2000ml,17,51739701,Gangtok,10015,Rahul S,"235,000"
,R00026,6/18/2020,6/30/2020,Pulp Orange 2000ml,2000ml,115,52095731,Goa,10016,Kirti S,"145,000"
,R00026,6/18/2020,6/30/2020,Pulp Orange 2000ml,2000ml,57,52095731,Goa,10016,Kirti S,"145,000"
,R00026,6/18/2020,6/30/2020,Pulp Orange 2000ml,2000ml,107,52095731,Goa,10016,Kirti S,"145,000"
,R00027,6/18/2020,6/30/2020,Pulp Orange 250ml,250ml,102,53046792,Mumbai,10017,Vishwa P,"190,000"
,R00027,6/18/2020,6/30/2020,Pulp Orange 500ml,500ml,55,53046792,Mumbai,10017,Vishwa P,"190,000"
,R00031,6/18/2020,6/30/2020,Pulp Orange 2000ml,2000ml,21,60000111,Agra,10011,Rakesh S,"170,000"
,R00038,6/18/2020,6/30/2020,Pulp Orange 1000ml,1000ml,38,70003873,Chennai ,10018,Ankit J,"180,000"
,R00039,6/18/2020,6/30/2020,Pulp Orange 1000ml,1000ml,55,71321390,Coimbatore ,10019,Kirti S,"160,000"
,R00043,6/18/2020,6/30/2020,Pulp Orange 1000ml,1000ml,94,75109301,Chandigarh,10013,Ram S,"225,000"
,R00045,6/18/2020,6/30/2020,Pulp Orange 1000ml,1000ml,37,76901001,Gangtok,10015,Rahul S,"235,000"
,R00047,6/18/2020,6/30/2020,Pulp Orange 2000ml,2000ml,25,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00048,6/18/2020,6/30/2020,Pulp Orange 250ml,250ml,118,80002547,Chennai ,10018,Ankit J,"180,000"
,R00050,6/18/2020,6/30/2020,Pulp Orange 250ml,250ml,11,83401402,Hyderabad,10020,Abhishek S,"250,000"
,R00002,6/19/2020,6/30/2020,Pulp Orange 2000ml,2000ml,39,14793702,Amritsar,10012,Kalpana K,"200,000"
,R00003,6/19/2020,6/30/2020,Pulp Orange 250ml,250ml,22,16004529,Chandigarh,10013,Ram S,"225,000"
,R00003,6/19/2020,6/30/2020,Pulp Orange 250ml,250ml,21,16004529,Chandigarh,10013,Ram S,"225,000"
,R00007,6/19/2020,6/30/2020,Pulp Orange 250ml,250ml,109,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00009,6/19/2020,6/30/2020,Pulp Orange 2000ml,2000ml,90,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00012,6/19/2020,6/30/2020,Pulp Orange 1000ml,1000ml,55,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00014,6/19/2020,6/30/2020,Pulp Orange 500ml,500ml,42,36000198,Durgapur ,10014,Taran S,"170,000"
,R00015,6/19/2020,6/30/2020,Pulp Orange 250ml,250ml,50,36450915,Gangtok,10015,Rahul S,"235,000"
,R00015,6/19/2020,6/30/2020,Pulp Orange 2000ml,2000ml,35,36450915,Gangtok,10015,Rahul S,"235,000"
,R00016,6/19/2020,6/30/2020,Pulp Orange 250ml,250ml,116,38041001,Goa,10016,Kirti S,"145,000"
,R00017,6/19/2020,6/30/2020,Pulp Orange 2000ml,2000ml,76,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00019,6/19/2020,6/30/2020,Pulp Orange 2000ml,2000ml,23,40002931,Coimbatore ,10019,Kirti S,"160,000"
,R00020,6/19/2020,6/30/2020,Pulp Orange 2000ml,2000ml,98,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00021,6/19/2020,6/30/2020,Pulp Orange 250ml,250ml,103,40341999,Agra,10011,Rakesh S,"170,000"
,R00021,6/19/2020,6/30/2020,Pulp Orange 500ml,500ml,32,40341999,Agra,10011,Rakesh S,"170,000"
,R00024,6/19/2020,6/30/2020,Pulp Orange 1000ml,1000ml,49,50004672,Durgapur ,10014,Taran S,"170,000"
,R00025,6/19/2020,6/30/2020,Pulp Orange 1000ml,1000ml,105,51739701,Gangtok,10015,Rahul S,"235,000"
,R00027,6/19/2020,6/30/2020,Pulp Orange 500ml,500ml,19,53046792,Mumbai,10017,Vishwa P,"190,000"
,R00027,6/19/2020,6/30/2020,Pulp Orange 250ml,250ml,92,53046792,Mumbai,10017,Vishwa P,"190,000"
,R00037,6/19/2020,6/30/2020,Pulp Orange 500ml,500ml,78,68510841,Mumbai,10017,Vishwa P,"190,000"
,R00038,6/19/2020,6/30/2020,Pulp Orange 2000ml,2000ml,19,70003873,Chennai ,10018,Ankit J,"180,000"
,R00038,6/19/2020,6/30/2020,Pulp Orange 500ml,500ml,77,70003873,Chennai ,10018,Ankit J,"180,000"
,R00042,6/19/2020,6/30/2020,Pulp Orange 250ml,250ml,81,73710945,Amritsar,10012,Kalpana K,"200,000"
,R00043,6/19/2020,6/30/2020,Pulp Orange 2000ml,2000ml,73,75109301,Chandigarh,10013,Ram S,"225,000"
,R00043,6/19/2020,6/30/2020,Pulp Orange 250ml,250ml,106,75109301,Chandigarh,10013,Ram S,"225,000"
,R00044,6/19/2020,6/30/2020,Pulp Orange 2000ml,2000ml,95,75200141,Durgapur ,10014,Taran S,"170,000"
,R00045,6/19/2020,6/30/2020,Pulp Orange 2000ml,2000ml,34,76901001,Gangtok,10015,Rahul S,"235,000"
,R00050,6/19/2020,6/30/2020,Pulp Orange 250ml,250ml,13,83401402,Hyderabad,10020,Abhishek S,"250,000"
,R00002,6/20/2020,6/30/2020,Pulp Orange 1000ml,1000ml,107,14793702,Amritsar,10012,Kalpana K,"200,000"
,R00009,6/20/2020,6/30/2020,Pulp Orange 2000ml,2000ml,50,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00012,6/20/2020,6/30/2020,Pulp Orange 1000ml,1000ml,17,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00013,6/20/2020,6/30/2020,Pulp Orange 500ml,500ml,33,31300589,Chandigarh,10013,Ram S,"225,000"
,R00014,6/20/2020,6/30/2020,Pulp Orange 1000ml,1000ml,41,36000198,Durgapur ,10014,Taran S,"170,000"
,R00015,6/20/2020,6/30/2020,Pulp Orange 2000ml,2000ml,96,36450915,Gangtok,10015,Rahul S,"235,000"
,R00016,6/20/2020,6/30/2020,Pulp Orange 1000ml,1000ml,46,38041001,Goa,10016,Kirti S,"145,000"
,R00020,6/20/2020,6/30/2020,Pulp Orange 1000ml,1000ml,69,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00021,6/20/2020,6/30/2020,Pulp Orange 250ml,250ml,112,40341999,Agra,10011,Rakesh S,"170,000"
,R00022,6/20/2020,6/30/2020,Pulp Orange 1000ml,1000ml,38,41145792,Amritsar,10012,Kalpana K,"200,000"
,R00026,6/20/2020,6/30/2020,Pulp Orange 1000ml,1000ml,110,52095731,Goa,10016,Kirti S,"145,000"
,R00031,6/20/2020,6/30/2020,Pulp Orange 1000ml,1000ml,59,60000111,Agra,10011,Rakesh S,"170,000"
,R00034,6/20/2020,6/30/2020,Pulp Orange 2000ml,2000ml,55,62503841,Durgapur ,10014,Taran S,"170,000"
,R00041,6/20/2020,6/30/2020,Pulp Orange 250ml,250ml,45,73401300,Agra,10011,Rakesh S,"170,000"
,R00050,6/20/2020,6/30/2020,Pulp Orange 1000ml,1000ml,28,83401402,Hyderabad,10020,Abhishek S,"250,000"
,R00002,6/21/2020,6/30/2020,Pulp Orange 500ml,500ml,56,14793702,Amritsar,10012,Kalpana K,"200,000"
,R00007,6/21/2020,6/30/2020,Pulp Orange 250ml,250ml,32,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00007,6/21/2020,6/30/2020,Pulp Orange 1000ml,1000ml,62,24394791,Mumbai,10017,Vishwa P,"190,000"
,R00009,6/21/2020,6/30/2020,Pulp Orange 2000ml,2000ml,60,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00009,6/21/2020,6/30/2020,Pulp Orange 2000ml,2000ml,46,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00012,6/21/2020,6/30/2020,Pulp Orange 1000ml,1000ml,58,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00012,6/21/2020,6/30/2020,Pulp Orange 250ml,250ml,30,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00013,6/21/2020,6/30/2020,Pulp Orange 250ml,250ml,100,31300589,Chandigarh,10013,Ram S,"225,000"
,R00014,6/21/2020,6/30/2020,Pulp Orange 250ml,250ml,86,36000198,Durgapur ,10014,Taran S,"170,000"
,R00015,6/21/2020,6/30/2020,Pulp Orange 250ml,250ml,104,36450915,Gangtok,10015,Rahul S,"235,000"
,R00016,6/21/2020,6/30/2020,Pulp Orange 2000ml,2000ml,77,38041001,Goa,10016,Kirti S,"145,000"
,R00019,6/21/2020,6/30/2020,Pulp Orange 1000ml,1000ml,50,40002931,Coimbatore ,10019,Kirti S,"160,000"
,R00022,6/21/2020,6/30/2020,Pulp Orange 500ml,500ml,55,41145792,Amritsar,10012,Kalpana K,"200,000"
,R00025,6/21/2020,6/30/2020,Pulp Orange 2000ml,2000ml,51,51739701,Gangtok,10015,Rahul S,"235,000"
,R00025,6/21/2020,6/30/2020,Pulp Orange 500ml,500ml,101,51739701,Gangtok,10015,Rahul S,"235,000"
,R00026,6/21/2020,6/30/2020,Pulp Orange 500ml,500ml,26,52095731,Goa,10016,Kirti S,"145,000"
,R00027,6/21/2020,6/30/2020,Pulp Orange 2000ml,2000ml,25,53046792,Mumbai,10017,Vishwa P,"190,000"
,R00027,6/21/2020,6/30/2020,Pulp Orange 2000ml,2000ml,92,53046792,Mumbai,10017,Vishwa P,"190,000"
,R00027,6/21/2020,6/30/2020,Pulp Orange 500ml,500ml,109,53046792,Mumbai,10017,Vishwa P,"190,000"
,R00032,6/21/2020,6/30/2020,Pulp Orange 250ml,250ml,56,60593792,Amritsar,10012,Kalpana K,"200,000"
,R00033,6/21/2020,6/30/2020,Pulp Orange 500ml,500ml,17,62047108,Chandigarh,10013,Ram S,"225,000"
,R00034,6/21/2020,6/30/2020,Pulp Orange 1000ml,1000ml,54,62503841,Durgapur ,10014,Taran S,"170,000"
,R00035,6/21/2020,6/30/2020,Pulp Orange 250ml,250ml,12,64105993,Gangtok,10015,Rahul S,"235,000"
,R00035,6/21/2020,6/30/2020,Pulp Orange 1000ml,1000ml,76,64105993,Gangtok,10015,Rahul S,"235,000"
,R00036,6/21/2020,6/30/2020,Pulp Orange 500ml,500ml,47,68204232,Goa,10016,Kirti S,"145,000"
,R00037,6/21/2020,6/30/2020,Pulp Orange 500ml,500ml,11,68510841,Mumbai,10017,Vishwa P,"190,000"
,R00037,6/21/2020,6/30/2020,Pulp Orange 500ml,500ml,111,68510841,Mumbai,10017,Vishwa P,"190,000"
,R00039,6/21/2020,6/30/2020,Pulp Orange 250ml,250ml,24,71321390,Coimbatore ,10019,Kirti S,"160,000"
,R00040,6/21/2020,6/30/2020,Pulp Orange 250ml,250ml,53,71330131,Hyderabad,10020,Abhishek S,"250,000"
,R00041,6/21/2020,6/30/2020,Pulp Orange 1000ml,1000ml,72,73401300,Agra,10011,Rakesh S,"170,000"
,R00043,6/21/2020,6/30/2020,Pulp Orange 1000ml,1000ml,66,75109301,Chandigarh,10013,Ram S,"225,000"
,R00043,6/21/2020,6/30/2020,Pulp Orange 500ml,500ml,74,75109301,Chandigarh,10013,Ram S,"225,000"
,R00043,6/21/2020,6/30/2020,Pulp Orange 2000ml,2000ml,90,75109301,Chandigarh,10013,Ram S,"225,000"
,R00044,6/21/2020,6/30/2020,Pulp Orange 500ml,500ml,55,75200141,Durgapur ,10014,Taran S,"170,000"
,R00046,6/21/2020,6/30/2020,Pulp Orange 500ml,500ml,83,78140921,Goa,10016,Kirti S,"145,000"
,R00046,6/21/2020,6/30/2020,Pulp Orange 250ml,250ml,29,78140921,Goa,10016,Kirti S,"145,000"
,R00046,6/21/2020,6/30/2020,Pulp Orange 500ml,500ml,100,78140921,Goa,10016,Kirti S,"145,000"
,R00046,6/21/2020,6/30/2020,Pulp Orange 250ml,250ml,60,78140921,Goa,10016,Kirti S,"145,000"
,R00048,6/21/2020,6/30/2020,Pulp Orange 1000ml,1000ml,71,80002547,Chennai ,10018,Ankit J,"180,000"
,R00048,6/21/2020,6/30/2020,Pulp Orange 250ml,250ml,71,80002547,Chennai ,10018,Ankit J,"180,000"
,R00049,6/21/2020,6/30/2020,Pulp Orange 500ml,500ml,87,83105839,Coimbatore ,10019,Kirti S,"160,000"
,R00050,6/21/2020,6/30/2020,Pulp Orange 1000ml,1000ml,70,83401402,Hyderabad,10020,Abhishek S,"250,000"
,R00002,6/22/2020,6/30/2020,Pulp Orange 500ml,500ml,110,14793702,Amritsar,10012,Kalpana K,"200,000"
,R00003,6/22/2020,6/30/2020,Pulp Orange 250ml,250ml,43,16004529,Chandigarh,10013,Ram S,"225,000"
,R00010,6/22/2020,6/30/2020,Pulp Orange 1000ml,1000ml,79,26309001,Hyderabad,10020,Abhishek S,"250,000"
,R00014,6/22/2020,6/30/2020,Pulp Orange 500ml,500ml,22,36000198,Durgapur ,10014,Taran S,"170,000"
,R00016,6/22/2020,6/30/2020,Pulp Orange 2000ml,2000ml,47,38041001,Goa,10016,Kirti S,"145,000"
,R00017,6/22/2020,6/30/2020,Pulp Orange 250ml,250ml,79,39010098,Mumbai,10017,Vishwa P,"190,000"
,R00020,6/22/2020,6/30/2020,Pulp Orange 2000ml,2000ml,72,40300001,Hyderabad,10020,Abhishek S,"250,000"
,R00022,6/22/2020,6/30/2020,Pulp Orange 500ml,500ml,72,41145792,Amritsar,10012,Kalpana K,"200,000"
,R00023,6/22/2020,6/30/2020,Pulp Orange 500ml,500ml,23,42275901,Chandigarh,10013,Ram S,"225,000"
,R00023,6/22/2020,6/30/2020,Pulp Orange 250ml,250ml,45,42275901,Chandigarh,10013,Ram S,"225,000"
,R00025,6/22/2020,6/30/2020,Pulp Orange 250ml,250ml,38,51739701,Gangtok,10015,Rahul S,"235,000"
,R00026,6/22/2020,6/30/2020,Pulp Orange 1000ml,1000ml,115,52095731,Goa,10016,Kirti S,"145,000"
,R00026,6/22/2020,6/30/2020,Pulp Orange 500ml,500ml,60,52095731,Goa,10016,Kirti S,"145,000"
,R00032,6/22/2020,6/30/2020,Pulp Orange 500ml,500ml,93,60593792,Amritsar,10012,Kalpana K,"200,000"
,R00034,6/22/2020,6/30/2020,Pulp Orange 1000ml,1000ml,25,62503841,Durgapur ,10014,Taran S,"170,000"
,R00035,6/22/2020,6/30/2020,Pulp Orange 250ml,250ml,42,64105993,Gangtok,10015,Rahul S,"235,000"
,R00038,6/22/2020,6/30/2020,Pulp Orange 500ml,500ml,74,70003873,Chennai ,10018,Ankit J,"180,000"
,R00038,6/22/2020,6/30/2020,Pulp Orange 2000ml,2000ml,48,70003873,Chennai ,10018,Ankit J,"180,000"
,R00040,6/22/2020,6/30/2020,Pulp Orange 250ml,250ml,48,71330131,Hyderabad,10020,Abhishek S,"250,000"
,R00042,6/22/2020,6/30/2020,Pulp Orange 1000ml,1000ml,88,73710945,Amritsar,10012,Kalpana K,"200,000"
,R00043,6/22/2020,6/30/2020,Pulp Orange 2000ml,2000ml,94,75109301,Chandigarh,10013,Ram S,"225,000"
,R00046,6/22/2020,6/30/2020,Pulp Orange 250ml,250ml,103,78140921,Goa,10016,Kirti S,"145,000"
,R00047,6/22/2020,6/30/2020,Pulp Orange 500ml,500ml,107,79300140,Mumbai,10017,Vishwa P,"190,000"
,R00048,6/22/2020,6/30/2020,Pulp Orange 250ml,250ml,11,80002547,Chennai ,10018,Ankit J,"180,000"
,R00003,6/23/2020,6/30/2020,Pulp Orange 1000ml,1000ml,42,16004529,Chandigarh,10013,Ram S,"225,000"
,R00003,6/23/2020,6/30/2020,Pulp Orange 500ml,500ml,74,16004529,Chandigarh,10013,Ram S,"225,000"
,R00003,6/23/2020,6/30/2020,Pulp Orange 1000ml,1000ml,118,16004529,Chandigarh,10013,Ram S,"225,000"
,R00005,6/23/2020,6/30/2020,Pulp Orange 500ml,500ml,101,22187493,Gangtok,10015,Rahul S,"235,000"
,R00009,6/23/2020,6/30/2020,Pulp Orange 1000ml,1000ml,15,24987367,Coimbatore ,10019,Kirti S,"160,000"
,R00010,6/23/2020,6/30/2020,Pulp Orange 500ml,500ml,55,26309001,Hyderabad,10020,Abhishek S,"250,000"
,R00012,6/23/2020,6/30/2020,Pulp Orange 500ml,500ml,54,30257831,Amritsar,10012,Kalpana K,"200,000"
,R00014,6/23/2020,6/30/2020,Pulp Orange 1000ml,1000ml,77,36000198,Durgapur ,10014,Taran S,"170,000"
,R00021,6/23/2020,6/30/2020,Pulp Orange 250ml,250ml,11,40341999,Agra,10011,Rakesh S,"170,000"
,R00022,6/23/2020,6/30/2020,Pulp Orange 500ml,500ml,48,41145792,Amritsar,10012,Kalpana K,"200,000"
,R00022,6/23/2020,6/30/2020,Pulp Orange 1000ml,1000ml,86,41145792,Amritsar,10012,Kalpana K,"200,000"
,R00025,6/23/2020,6/30/2020,Pulp Orange 250ml,250ml,87,51739701,Gangtok,10015,Rahul S,"235,000"
,R00026,6/23/2020,6/30/2020,Pulp Orange 1000ml,1000ml,78,52095731,Goa,10016,Kirti S,"145,000"
,R00027,6/23/2020,6/30/2020,Pulp Orange 250ml,250ml,10,53046792,Mumbai,10017,Vishwa P,"190,000"
,R00030,6/23/2020,6/30/2020,Pulp Orange 2000ml,2000ml,54,57500219,Hyderabad,10020,Abhishek S,"250,000"
,R00032,6/23/2020,6/30/2020,Pulp Orange 2000ml,2000ml,62,60593792,Amritsar,10012,Kalpana K,"200,000"
,R00033,6/23/2020,6/30/2020,Pulp Orange 250ml,250ml,113,62047108,Chandigarh,10013,Ram S,"225,000"
,R00034,6/23/2020,6/30/2020,Pulp Orange 1000ml,1000ml,21,62503841,Durgapur ,10014,Taran S,"170,000"
